스트레스 기복 심해져,0
받으면서 기복 심해져,0
피곤하고 무기력해,0
늘 피곤하고 무기력해,0
아무것도 못할 정도로 피곤해,0
아무것도 피곤해,0
아무것도 정도로 피곤해,0
건드려도 반응이 없을 정도로 힘이없어,0
건드려도 반응이 정도로 힘이없어,0
건드려도 반응이 없을 힘이없어,0
건드려도 반응이 없을 정도로,0
기진맥진해,0
슬럼프가 와,0
전부 손을,0
전부 손을 놓게,0
전부 손을 놓게 돼,0
손을 놓게,0
손을 놓게 돼,0
사는게,0
사는게 허무해,0
허무해,0
기분이 가라앉으면 다 필요없다는 생각이 들어,0
가라앉으면 다 필요없다는 생각이 들어,0
가라앉으면 다 필요없다는 들어,0
기분이 가라앉으면 다 필요없다는 생각이,0
온 몸에,0
온 몸에 힘이없어,0
온 힘이없어,0
의미가 없어,0
의미가,0
전부 내려놓고,0
내려놓고,0
전부 내려놓고 싶어,0
후회스러워,0
많이되고 죄책감이 들어,0
걱정이 많이되고 죄책감이,0
걱정이 죄책감이 들어,0
걱정이 많이되고 죄책감이 들어,0
걱정이 많이되고 들어,0
내가 잘못했나 자꾸 생각이 들어,0
내가 뭘 잘못했나 자꾸 생각이,0
내가 뭘 잘못했나 생각이 들어,0
내가 뭘 자꾸 생각이 들어,0
내가 뭘 잘못했나 자꾸 생각이 들어,0
그냥 스스로가 점점 죄스러워,0
그냥 스스로가 죄스러워,0
스스로가 점점,0
그냥 점점,0
스스로가 점점 죄스러워,0
머리가 멍하고 잘 안돼,0
멍하고 집중도 잘 안돼,0
머리가 멍하고 집중도 잘 안돼,0
주의력이 떨어지는 것,0
주의력이 떨어지는 같아,0
것 같아,0
주의력이 떨어지는 것 같아,0
떨어지는 것 같아,0
이해력이 떨어진 것 같아,0
이해력이 것 같아,0
매우 혼란스러워,0
머릿속이 정리가,0
머릿속이 정리가 안돼,0
머릿속이,0
안돼,0
정리가 안돼,0
마음이 정리가 안돼,0
마음이 정리가,0
횡설수설해,0
안돼,0
안정이,0
안정이 안돼,0
모든일이 어렵고 무섭게 느껴졌어,0
모든일이 어렵고 무섭게,0
어렵고 무섭게,0
어쩔줄을,0
어쩔줄을 모르겠어,0
친구 이름도 생각이 안 적도 있어,0
친구 이름도 생각이 난 적도 있어,0
친구 이름도 생각이 안 난 있어,0
친구 이름도 생각이 안 난 적도 있어,0
이름도 생각이 안 난 적도 있어,0
이름도 생각이 안 난 있어,0
친구 이름도 생각이 안 난 적도,0
떨어져,0
기억력이,0
기억력이 떨어져,0
어눌해 져,0
어눌해,0
말이 어눌해 져,0
말이 져,0
말이 어눌해,0
멍하게 무엇을 해야할지 막막한 기분이 들어,0
한동안 멍하게 무엇을 해야할지 몰라 막막한 기분이 들어,0
한동안 멍하게 무엇을 몰라 막막한 기분이 들어,0
한동안 멍하게 해야할지 몰라 막막한 기분이 들어,0
한동안 멍하게 무엇을 해야할지 몰라 막막한 들어,0
한동안 멍하게 무엇을 해야할지 몰라 기분이 들어,0
한동안 무엇을 해야할지 몰라 막막한 기분이 들어,0
한동안 멍하게 해야할지 몰라 기분이 들어,0
붕 떠있는것 같아,0
떠있는것 같아,0
몸이 붕 떠있는것 같아,0
기분이 붕 있어,0
기분이 붕 뜰때가 있어,0
기분이 붕 뜰때가,0
기분이 뜰때가 있어,0
떨어졌어,0
자신감이,0
자신감이 떨어졌어,0
없고 못할 것 같은 생각만 들어,0
자신이 없고 못할 것 같은 생각만 들어,0
자신이 없고 못할 것 같은 생각만,0
자신이 없고 못할 것 같은 들어,0
남들은 다 잘하는데 나만 것 같아,0
남들은 다 잘하는데 나만 못하는 같아,0
다 잘하는데 나만 못하는 것 같아,0
남들은 다 잘하는데 나만 못하는 것 같아,0
남들은 다 잘하는데 것 같아,0
남들은 다 못하는 것 같아,0
다 잘하는데 못하는 것 같아,0
열등생이 것 같아 들어,0
열등생이 된 것 들어,0
된 것 같아 자괴감이 들어,0
열등생이 된 같아 자괴감이 들어,0
열등생이 된 것 자괴감이 들어,0
열등생이 것 같아 자괴감이 들어,0
열등생이 된 것 같아 자괴감이 들어,0
같아,0
패배자 같아,0
주눅들고 자신감이 없어,0
주눅들고 없어,0
주눅들고 자신감이,0
칭찬받은 적이,0
칭찬받은 적이 없어,0
나름대로 열심히 살았는데 뭔가 이루어진 것이 없는것 같아,0
나름대로 열심히 살았는데 뭔가 것이 없는것 같아,0
나름대로 열심히 살았는데 뭔가 이루어진 것이 같아,0
나름대로 열심히 살았는데 이루어진 것이 없는것 같아,0
나를 것,0
과대평가하는 것 같아,0
나를 과대평가하는 것 같아,0
주변에서 인정해 줬는데 실제적으로 결과물이 크게 실망했어,0
주변에서 인정해 줬는데 결과물이 없어 크게 실망했어,0
주변에서 인정해 줬는데 실제적으로 없어 크게 실망했어,0
주변에서 줬는데 실제적으로 결과물이 없어 크게 실망했어,0
주변에서 인정해 실제적으로 결과물이 없어 크게 실망했어,0
주변에서 인정해 줬는데 실제적으로 결과물이 없어 크게 실망했어,0
다른사람에게 사람으로 인식되고 싶은데 그러지 못하니까,0
다른사람에게 사람으로 싶은데 그러지 못하니까,0
다른사람에게 좋은 사람으로 인식되고 싶은데 그러지 속상해,0
좋은 사람으로 인식되고 싶은데 그러지 못하니까 속상해,0
다른사람에게 좋은 사람으로 인식되고 싶은데 그러지 못하니까 속상해,0
아무도 자신을 사랑하지 것 같아,0
아무도 자신을 사랑하지 않는 같아,0
아무도 사랑하지 않는 것 같아,0
아무도 자신을 않는 것 같아,0
아무도 자신을 사랑하지 않는 것 같아,0
아무도 사랑하지 것 같아,0
내 없어진 것 같아,0
내 모습이 없어진 것 같아,0
이전에 없어진 것 같아,0
이전에 내 모습이 없어진 것 같아,0
이전에 내 모습이 없어진 것,0
이전에 내 없어진 것 같아,0
똑똑하고 이쁜 사라져,0
똑똑하고 이쁜,0
똑똑하고 이쁜 이미지가 사라져,0
이쁜 이미지가 사라져,0
바보인 것 같아,0
내가 바보인 것,0
내가 것 같아,0
내가 바보인 것 같아,0
모든 것을 다 것 같아.,0
모든 것을 다 잃어버린 것 같아.,0
것을 다 잃어버린 것 같아.,0
모든 다 잃어버린 것 같아.,0
기대감이 안 들고 살아야 겠다는 생각도 안 들어,0
좋아질거라는 기대감이 안 들고 살아야 겠다는 생각도 안 들어,0
좋아질거라는 살아야 겠다는 생각도 안 들어,0
좋아질거라는 안 들고 살아야 겠다는 생각도 안 들어,0
좋아질거라는 기대감이 안 들고 겠다는 생각도 안 들어,0
좋아질거라는 기대감이 안 들고 살아야 생각도 안 들어,0
이제는 일도 못 하겠어,0
이제는 일도 못,0
이제는 일도 하겠어,0
죽고싶다는 생각이,1
죽고싶다는 든다,1
죽고싶다는 생각이 든다,1
죽음에 생각을 한다,1
죽음에 대한 생각을 한다,1
죽음에 대한 한다,1
자살에 대한,1
자살에 생각을,1
자살에 대한 생각을 한다,1
스스로 죽고싶다,1
스스로,1
내가 나를 죽일까봐,1
내가 나를 무섭다,1
내가 죽일까봐 무섭다,1
나를 죽일까봐 무섭다,1
내가 나를 죽일까봐 무섭다,1
이유없이 살고싶지 않다,1
살고싶지 않다,1
살고싶지,1
죽고만 싶다,1
죽고만,1
삶이 재미없어졌다,1
재미없어졌다,1
자살충동이 든다,1
자살충동이,1
힘겨워 죽고싶다,1
사는게 힘겨워 죽고싶다,1
사는게 힘겨워,1
죽고싶다는 생각이 항상든다,1
죽고싶다는 항상든다,1
생각이 항상든다,1
안 깨어났으면 좋겠다,1
깨어났으면 좋겠다,1
안 깨어났으면,1
안,1
운전하다가 낭떠러지로 떨어졌으면 좋겠다,1
운전하다가 확 낭떠러지로 떨어졌으면 좋겠다,1
운전하다가 확 떨어졌으면 좋겠다,1
차라리,1
죽고싶다,1
차라리 죽고싶다,1
다 포기하고싶다,1
포기하고싶다,1
다,1
일어나면 죽고싶다는 생각이 든다,1
아침에 일어나면 죽고싶다는 생각이 든다,1
자신이 쓸모없고,1
자신이 쓸모없고 죽고싶다,1
자신이,1
사는게 귀찮다,1
귀찮다,1
살만큼 살았다,1
살았다,1
이렇게 왜 사나,1
이렇게 사나,1
나하나 없어지면 좋겠구나,1
나하나 좋겠구나,1
없어지면 좋겠구나,1
이대로 눈을감고 뜨지 않았으면 좋겠다,1
눈을감고 뜨지 않았으면 좋겠다,1
이대로 눈을감고 뜨지 좋겠다,1
이대로 눈을감고 뜨지 않았으면,1
의욕이 없다,1
삶에 의욕이 없다,1
손목을,1
손목을 그었다,1
약을 많이 먹었다,1
약을 많이,1
샤워기에 감아보았다,1
샤워기에,1
샤워기에 목을 감아보았다,1
아파트에서,1
뛰어내렸다,1
아파트에서 뛰어내렸다,1
전깃줄로 목을 메었다,1
전깃줄로 메었다,1
약과 술을 같이 마셨다,1
약과 술을 마셨다,1
약과 술을 같이,1
수면제 먹었다.,1
수면제 20알을 먹었다.,1
수면제 20알을,1
20알을 먹었다.,1
방에,1
칼 사다가 방에 가져다,1
칼 사다가 방에 놨다,1
사다가 방에 가져다 놨다,1
칼 방에 가져다 놨다,1
칼 사다가 방에 가져다 놨다,1
방에 가져다,1
목을 메달려고 했다,1
목을 했다,1
메달려고 했다,1
창 뛰어내리겠다,1
창 밖으로,1
창 밖으로 뛰어내리겠다,1
커튼 봉에 목도리로 메달려고 했다,1
커튼 봉에 목도리로 목울 메달려고 했다,1
봉에 목도리로 목울 메달려고 했다,1
커튼 봉에 목도리로 목울 했다,1
커튼 봉에 목울 메달려고 했다,1
커튼 목도리로 목울 메달려고 했다,1
목도리로 목울 메달려고,1
방범창에 넥타이를 목 매달려고 했다,1
방범창에 넥타이를 걸고 목 매달려고,1
넥타이를 걸고 목 매달려고 했다,1
방범창에 넥타이를 걸고 매달려고 했다,1
방범창에 넥타이를 걸고 목 매달려고 했다,1
수면제를 모았다,1
모았다,1
핸드백에 약을 다닌다.,1
약을 기지고 다닌다.,1
핸드백에 기지고 다닌다.,1
핸드백에 약을 기지고 다닌다.,1
생각이 들어,1
죽고싶다는 생각이 들어,1
죽음에 대한 해,1
대한 생각은 해,1
죽음에 대한 생각은,1
죽음에 대한 생각은 해,1
자살에 대한 생각을,1
자살에 해,1
자살에 대한 생각을 해,1
스스로 죽고싶어,1
이유없이,1
이유없이 살고싶지 않아,1
이유없이 살고싶지,1
죽고만 싶어,1
죽고만,1
삶이,1
삶이 재미없어졌어,1
재미없어졌어,1
자살충동이,1
자살충동이 들어,1
사는게 힘겨워 죽고싶어,1
힘겨워 죽고싶어,1
죽고싶다는 항상들어,1
생각이 항상들어,1
죽고싶다는 생각이 항상들어,1
깨어났으면 좋겠어,1
안 깨어났으면 좋겠어,1
안 깨어났으면,1
안 좋겠어,1
운전하다가 확 낭떠러지로 떨어졌으면 좋겠어,1
확 낭떠러지로 떨어졌으면 좋겠어,1
운전하다가 낭떠러지로 떨어졌으면 좋겠어,1
차라리,1
차라리 죽고싶어,1
죽고싶어,1
포기하고싶어,1
다 포기하고싶어,1
다,1
일어나면 죽고싶다는 생각이 들어,1
아침에 일어나면 죽고싶다는 생각이 들어,1
자신이 쓸모없고,1
자신이 쓸모없고 죽고싶어,1
자신이 죽고싶어,1
이대로 눈을감고 않았으면 좋겠어,1
이대로 뜨지 않았으면,1
눈을감고 뜨지 않았으면 좋겠어,1
이대로 눈을감고 뜨지 않았으면 좋겠어,1
삶에 의욕이,1
삶에 없어,1
삶에 의욕이 없어,1
손목을,1
손목을 그었어,1
약을 먹었어,1
약을 많이,1
약을 많이 먹었어,1
전깃줄로 메었어,1
전깃줄로 목을 메었어,1
목을 메었어,1
목을 했어,1
메달려고 했어,1
목을 메달려고 했어,1
밖으로 뛰어내리겠어,1
창 밖으로,1
창 밖으로 뛰어내리겠어,1
목울 메달려고 했어,1
커튼 봉에 목도리로 목울 메달려고 했어,1
커튼 목도리로 목울 메달려고 했어,1
방범창에 넥타이를 걸고 목 매달려고,1
방범창에 넥타이를 걸고 목 매달려고 했어,1
방범창에 걸고 목 매달려고 했어,1
방범창에 넥타이를 목 했어,1
넥타이를 걸고 목 매달려고 했어,1
자살하고 순간이 너무,1
자살하고 싶었던 순간이 너무 많아,1
싶었던 순간이 너무 많아,1
자살하고 싶었던 순간이,1
올라가서 뛰어내리고 싶어,1
옥상에 올라가서,1
옥상에 올라가서 뛰어내리고 싶어,1
뛰어내리고 싶어,1
옥상에 올라가서 싶어,1
나 하나는 세상은 변하지 않을거야,1
나 하나는 죽어도 세상은 변하지 않을거야,1
평생 잠들고,1
잠들고 싶어,1
평생 싶어,1
평생 잠들고 싶어,1
끈으로 목을 묶어본 있어,1
끈으로 목을 묶어본 적이 있어,1
끈으로 묶어본 적이 있어,1
누군가 나를 죽여줬으면 좋겠어,1
누군가 나를,1
내가 너무 싫어서 죽여버리고 싶어,1
너무 싫어서 그냥 죽여버리고,1
너무 싫어서 그냥 죽여버리고 싶어,1
내가 너무 싫어서 그냥 싶어,1
내가 너무 싫어서 그냥 죽여버리고 싶어,1
내가 싫어서 죽여버리고 싶어,1
자해 시도를 했어,1
시도를,1
커터칼로 손목을 그어봤어,1
죽고 싶다는 생각이 자꾸 들어,1
내가 아무도 신경 안 쓸거야,1
죽어도 아무도 신경 안 쓸거야,1
내가 죽어도 신경 안 쓸거야,1
내가 죽어도 아무도 신경 안 쓸거야,1
내가 죽어도 아무도 안 쓸거야,1
내가 죽어도 아무도 신경 쓸거야,1
내가 죽어도 아무도 신경 안,1
내가 죽어도 아무도 안,1
내가 죽으면 부모님이 슬퍼하시겠지?,1
내가 죽으면 슬퍼하시겠지?,1
내가 죽으면 부모님이,1
내가 슬퍼하시겠지?,1
칼로 나를 찌르고 싶어,1
나를 싶어,1
칼로 찌르고 싶어,1
사람들이 내가 죽기를 바라는 같아,1
사람들이 내가 죽기를 바라는 것 같아,1
사람들이 것,1
사람들이 죽기를 바라는 같아,1
사람들이 내가 바라는 것 같아,1
사람들이 내가 것 같아,1
아침부터 그냥 하루를 싫어,1
아침부터 그냥 하루를 살기가,1
아침부터 그냥 하루를 살기가 싫어,1
아침부터 그냥 하루를,1
그냥 하루를 살기가 싫어,1
다 그냥 죽었으면 좋겠어,1
다 같이 그냥 좋겠어,1
다 같이 그냥 죽었으면 좋겠어,1
다 그냥 죽었으면,1
같이 그냥 좋겠어,1
누구도 나의 죽음을 슬퍼하지 않을거야,1
누구도 나의 죽음을 슬퍼하지,1
누구도 나의 죽음을 않을거야,1
죽고싶어 그냥,1
그냥 내릴까?,1
뛰어 내릴까?,1
그냥 뛰어 내릴까?,1
그냥 뛰어,1
한강에 뛰어내리고 싶어,1
가서 뛰어내리고 싶어,1
한강에 가서 뛰어내리고 싶어,1
죽고 싶은데 죽으면 좋을지 모르겠어,1
죽고 싶은데 어떻게 좋을지 모르겠어,1
싶은데 어떻게 죽으면 모르겠어,1
싶은데 어떻게 죽으면 좋을지 모르겠어,1
죽고 싶은데 어떻게 죽으면 좋을지 모르겠어,1
어떻게 좋을까,1
어떻게 자살하면 좋을까,1
나보고 죽으라고 했어,1
선임이 나보고 죽으라고 했어,1
선임이 나보고 죽으라고,1
선임이 죽으라고 했어,1
선임이 나보고 했어,1
동기가 나한테 죽어버리래,1
동기가 나한테 그냥 죽어버리래,1
나한테 그냥 죽어버리래,1
죽으면 어떤 들까?,1
죽으면 어떤 기분이 들까?,1
죽으면 어떤 기분이,1
자살이 나쁜 걸까?,1
자살이 걸까?,1
나쁜 걸까?,1
내가 자살하면 사람들이 어떤 반응을 보일지 궁금해,1
자살하면 사람들이 어떤 반응을 보일지 궁금해,1
내가 자살하면 사람들이 어떤 보일지 궁금해,1
나는 쓸모없고 죽어 마땅한 녀석이야,1
나는 죽어 마땅한 녀석이야,1
시발 죽고 싶어 그냥,1
싶어 그냥,1
시발 죽고 싶어,1
시발 그냥,1
시발 죽고 그냥,1
자살해도 아무도,1
자살해도 아무도 슬퍼해주지,1
자살해도 아무도 않을거야,1
자살해도 아무도 슬퍼해주지 않을거야,1
자신을 죽여버리고 싶어,1
나 자신을 죽여버리고 싶어,1
어떻게 자살하면 좋을까?,1
어떻게 자살하면,1
나는 죽어버려야 해,1
나는 병신이야 해,1
나는 병신이야 죽어버려야,1
나는 병신이야 죽어버려야 해,1
병신이야 죽어버려야 해,1
떨어져 죽으면 많이 아플까?,1
옥상에서 떨어져 죽으면 많이 아플까?,1
옥상에서 떨어져 죽으면 많이,1
항상 죽고싶다는 생각이 머리에서 않아,1
항상 죽고싶다는 생각이 머리에서 떠나질 않아,1
항상 죽고싶다는 머리에서 떠나질 않아,1
항상 생각이 머리에서 떠나질 않아,1
죽고싶다는 생각이 머리에서 떠나질,1
군대에서 자살하려면 어떻게 해야할까,1
자살하려면 어떻게 해야할까,1
다 죽여버리고 나도 죽어버리고,1
다 죽여버리고 나도 싶어,1
다 죽여버리고 나도 죽어버리고 싶어,1
다 나도 죽어버리고 싶어,1
죽여버리고 나도 죽어버리고 싶어,1
고통없이 죽고싶어,1
죽고싶어,1
고통없이,1
제가 너무 받아서 자살을 하려구요,1
너무 스트레스를 자살을 하려구요,1
제가 너무 스트레스를 받아서 하려구요,1
제가 너무 스트레스를 받아서 자살을 하려구요,1
제가 너무 스트레스를 자살을 하려구요,1
저는 죽어 있을 겁니다,1
저는 곧 죽어 있을 겁니다,1
곧 죽어 있을 겁니다,1
저는 곧 있을 겁니다,1
저는 곧 죽어,1
곧 죽어 겁니다,1
신종자살수법을 알려주세요,1
알려주세요,1
난,1
난 자살한다,1
했는데...,1
자살하려고 했는데...,1
선임들때문에 그냥 자살해버리고싶어요,1
선임들때문에 자살해버리고싶어요,1
선임들때문에 그냥,1
선임들때문에,1
다 그냥 자살할련다,1
다 죽여버리고 그냥,1
죽여버리고 그냥 자살할련다,1
다 죽여버리고 그냥 자살할련다,1
모든일이 안풀려서 술김에 기숙사에 올라가서 자살하려 했어요,1
모든일이 안풀려서 올라가서 자살하려 했어요,1
모든일이 안풀려서 술김에 기숙사에 올라가서 자살하려,1
모든일이 안풀려서 기숙사에 올라가서 자살하려 했어요,1
모든일이 술김에 기숙사에 올라가서 했어요,1
상처 안받고 그냥 싶어요,1
안받고 그냥 자살하고 싶어요,1
상처 안받고 그냥 자살하고 싶어요,1
상처 그냥 자살하고 싶어요,1
너무 짜증나서 자살할라는 생각도 많이 했어요,1
너무 자살할라는 많이 했어요,1
너무 짜증나서 자살할라는 생각도 했어요,1
얼른 해야할텐데,1
얼른 자살을,1
얼른 자살을 해야할텐데,1
나 그냥,1
나 그냥 자살할란다,1
나 자살할란다,1
땐 죽어버리고 싶어,1
어쩔 땐 죽어버리고 싶어,1
그냥 죽어버려서 편히 쉴까라는 생각도,1
그냥 편히 쉴까라는,1
죽어버려서 쉴까라는 들구요,1
그냥 죽어버려서 편히 쉴까라는 들구요,1
그냥 죽어버려서 편히 쉴까라는 생각도 들구요,1
그냥 편히 쉴까라는 생각도 들구요,1
죽고 싶다는 말을 자주,1
죽고 싶다는 자주 해요,1
죽고 자주 해요,1
죽고 싶다는 말을 자주 해요,1
마음이 너무 아파서 죽고싶어,1
마음이 너무 아파서 진심으로 죽고싶어,1
마음이 너무 진심으로 죽고싶어,1
너무 아파서 진심으로 죽고싶어,1
그냥 죽고싶습니다,1
이대로 죽고싶습니다,1
그냥 이대로 죽고싶습니다,1
죽고싶다는 생각이 듭니다,1
생각이 듭니다,1
죽고싶다는 듭니다,1
이제 저는 죽고,1
이제 저는 싶습니다,1
이제 저는 죽고 싶습니다,1
진짜 죽고싶은 있어요,1
진짜 마음도 있어요,1
죽고싶은 마음도 있어요,1
진짜 마음도,1
진짜 죽고싶은 마음도,1
진짜 죽고싶은 마음도 있어요,1
죽고싶다는 생각은 안들지만 죽어도 인생이야,1
생각은 안들지만 죽어도 상관없는 인생이야,1
죽고싶다는 생각은 죽어도 상관없는 인생이야,1
죽고싶다는 생각은 안들지만 죽어도 상관없는 인생이야,1
죽고싶다는 생각은 안들지만 죽어도,1
군생활 때문에 죽고 싶을 힘들어요,1
군생활 때문에 죽고 싶을 정도로 힘들어요,1
때문에 죽고 싶을 정도로 힘들어요,1
가끔씩은 죽고싶다는 생각도,1
가끔씩은 죽고싶다는 생각도 합니다,1
죽고싶다는 생각도 합니다,1
하루하루 뿐인데,1
하루하루 죽고 싶은 생각 뿐인데,1
하루하루 죽고 싶은 생각,1
죽고싶다,1
아 죽고싶다,1
죽고 죽어지진 않네요,1
맨날 죽고 싶은데 않네요,1
맨날 싶은데 죽어지진 않네요,1
맨날 죽고 죽어지진 않네요,1
맨날 죽고 싶은데 죽어지진 않네요,1
죽고싶었는데 참았어,1
참았어,1
정말,1
죽고싶습니다,1
정말 죽고싶습니다,1
진짜,1
진짜 죽고싶다,1
죽고싶다,1
괴롭힘때문에 자살시도를 했어,1
괴롭힘때문에,1
괴롭힘때문에 자살시도를,1
내 비밀이 자살하고 싶어,1
내 비밀이 들통나서 자살하고,1
내 비밀이 들통나서 자살하고 싶어,1
또 선임에게 혼나면 자살 해버릴 거 같아,1
또 선임에게 자살 해버릴 거 같아,1
또 선임에게 자살 해버릴 거,1
또 혼나면 해버릴 거 같아,1
또 혼나면 자살 해버릴 거 같아,1
또 선임에게 혼나면 자살 해버릴 같아,1
뛰어내릴까 그냥,1
뛰어내릴까,1
목메달고,1
죽고싶어,1
목메달고 죽고싶어,1
시발 다,1
시발 같이 죽자,1
시발 다 죽자,1
시발 죽자,1
시발 다 같이 죽자,1
나는 왜 살아야할까,1
나는 왜,1
다 질렸어 죽고싶어,1
다 짜증나고 질렸어 죽고싶어,1
짜증나고 질렸어 죽고싶어,1
세상이 좋겠어,1
세상이 멸망했으면 좋겠어,1
쉽게 자살을 못하겠어,1
자살을 못하겠어,1
더이상 힘듭니다,1
살아있기 힘듭니다,1
더이상 살아있기 힘듭니다,1
더이상 살아있기,1
나쁜건가요,1
자살이 나쁜건가요,1
자살이,1
내가 슬퍼할 사람은 없을거야,1
내가 죽어도 슬퍼할 사람은 없을거야,1
내가 죽어도 슬퍼할 사람은,1
후임이 나를 맨날 죽고싶어,1
나를 맨날 무시해서 죽고싶어,1
후임이 나를 맨날 무시해서 죽고싶어,1
후임이 나를 무시해서 죽고싶어,1
후임이 나를 죽고싶어,1
모든 게 마음에 안들어 죽고싶다고,1
모든 마음에 안들어 죽고싶다고,1
모든 게 안들어 죽고싶다고,1
모든 게 마음에 죽고싶다고,1
모든 게 마음에 안들어,1
매일 나한테 욕하는 자살생각도 들고,1
매일 나한테 욕하는 사람들때문에 자살생각도 들고 그래,1
매일 나한테 욕하는 그래,1
매일 나한테 사람들때문에 들고 그래,1
요즘 자살생각이 끝도없이 들어,1
자살생각이 끝도없이 들어,1
요즘 자살생각이 들어,1
나를 사람 어디 없을까?,1
나를 죽여줄 사람 어디 없을까?,1
간부가 죽어버리래,1
나보고 죽어버리래,1
간부가 나보고 죽어버리래,1
간부가 나보고,1
죽으면 아무 고통도 없지 않을까?,1
아무 고통도 없지 않을까?,1
죽으면 아무 고통도 않을까?,1
죽으면 아무 않을까?,1
죽고 싶어 힘들어,1
하 죽고 싶어,1
하 죽고 싶어 힘들어,1
죽고 싶어,1
항상 불안이 있어왔다,2
항상 잔잔한 불안이 있어왔다,2
모든일에 예민하게 신경쓰고 긴장하는 편,2
모든일에 예민하게 신경쓰고 편,2
모든일에 신경쓰고 긴장하는 편,2
모든일에 예민하게 긴장하는,2
모든일에 신경쓰고 긴장하는,2
쉽게 긴장하고 작은 일에도 당황,2
굉장히,2
굉장히 불안하다,2
불안하다,2
불안하고 초조한 것이 계속된다,2
불안하고 것이 계속된다,2
초조한 것이 계속된다,2
것 같은 두려움이 들어,2
죽을 것 같은 두려움이,2
죽을 것 같은 들어,2
죽을 것 같은 두려움이 들어,2
증상이 또 일어날까봐 겁난다,2
또 일어날까봐 겁난다,2
증상이 또 겁난다,2
증상이 또 일어날까봐,2
증상이 일어날까봐 겁난다,2
불안하여 양상으로 대처함,2
피하는 양상으로 대처함,2
불안하여 피하는 양상으로 대처함,2
불안하여 피하는 양상으로,2
또 그럴까봐 걱정이 된다,2
그럴까봐 걱정이 된다,2
또 걱정이 된다,2
또 그럴까봐 된다,2
증상이 나타날까봐 무서워서 못한다,2
그런 증상이 나타날까봐 무서워서,2
그런 증상이 나타날까봐 무서워서 못한다,2
그런 증상이 나타날까봐 못한다,2
증상이 무서워서,2
여행도 못한다,2
무서워서 여행도 못한다,2
못나가는 있으면 또 증상이 있을까봐 걱정된다,2
못나가는 곳에 있으면 또 증상이 있을까봐 걱정된다,2
이런 증상이 또 어떡하나 걱정이 된다,2
이런 또 오면 어떡하나 걱정이 된다,2
증상이 또 오면 어떡하나 걱정이 된다,2
이런 증상이 또 오면 어떡하나 걱정이,2
이런 증상이 오면 어떡하나 걱정이 된다,2
이런 증상이 또 오면 어떡하나 걱정이 된다,2
혼자 있다가 생길까 두려움이 들었다,2
혼자 있다가 증상 생길까 두려움이 들었다,2
다시 발작이 올까봐 불안하다,2
마비가 저려오는 느낌이 있어,2
마비가 오고 저려오는 느낌이 있어,2
오고 있어,2
오고 저려오는 있어,2
마비가 오고 느낌이 있어,2
안면 근육이나 다리와 손이 굳어지다,2
근육이나 손이 굳어지다,2
근육이나 다리와 굳어지다,2
안면 다리와 손이 굳어지다,2
안면 근육이나 굳어지다,2
안면 근육이나 손이 굳어지다,2
안면 근육이나 다리와 굳어지다,2
근육이나 다리와 손이 굳어지다,2
얼굴이 굳어지고 몸이 경직된다,2
몸이 경직된다,2
얼굴이 굳어지고 몸이,2
발끝까지 저리다,2
머리부터 발끝까지,2
머리부터 발끝까지 저리다,2
손발이,2
저리다,2
손발이 저리다,2
마비되는 증상,2
손발이 증상,2
손발이 마비되는 증상,2
걷는 것도 부자연스럽다,2
것도 부자연스럽다,2
몸이 말을 안 듣는 것 같다,2
말을 안 듣는 것,2
몸이 말을 안 같다,2
말을 안 듣는 것 같다,2
안 것 같다,2
몸이 말을 안 듣는 것,2
있어도 심장이 뛴다,2
가민히 있어도 심장이 뛴다,2
가민히 있어도 뛴다,2
가슴이 철렁 내려앉고,2
철렁 내려앉고,2
심장이 심하게 뛰는 느낌,2
심장이 멈췄다 심하게 느낌,2
심장이 멈췄다 심하게 뛰는 느낌,2
갑자기,2
갑자기 가슴이,2
갑자기 뛰고,2
갑자기 가슴이 뛰고,2
심장이 벌렁거리다,2
벌렁거리다,2
손에 진땀이,2
손에 진땀이 나다,2
손에 나다,2
식은 땀나다,2
식은,2
손발이 축축해지다,2
떨리다,2
손발이 떨리다,2
경련,2
손발에 경련,2
가슴이,2
가슴이 답답하다,2
답답하다,2
답답해서 견딜 수 없다,2
답답해서 수 없다,2
견딜 수 없다,2
답답해서 견딜 수,2
답답해서 견딜 없다,2
답답해서 없다,2
온다.,2
호흡곤란이,2
호흡곤란이 온다.,2
숨이 막히는 증상이 있어,2
막히는 증상이,2
쉬어도 쉰 것 같지가 않고,2
숨을 것 같지가 않고,2
숨을 쉬어도 쉰 것 같지가 않고,2
숨을 쉬어도 쉰 같지가 않고,2
쉬어도 쉰 것,2
막 숨이,2
막 숨이 차,2
숨이 안 것 같다,2
숨이 안 쉬어지는 같다,2
숨이 안 쉬어지는 것 같다,2
숨이 막히고 목이 조이고 불편한 느낌,2
숨이 막히고 조이고 불편한,2
목이 조이고 불편한 느낌,2
숨이 막히고 목이 불편한 느낌,2
몰아쉬어,2
숨을,2
숨을 몰아쉬어,2
어렵고  가쁘다,2
숨쉬기  숨이 가쁘다,2
어렵고  숨이 가쁘다,2
숨쉬기 어렵고  숨이 가쁘다,2
가슴이 터질 것 같다,2
터질 것 같다,2
가슴이 터질 같다,2
가슴이 터질 것,2
호흡이,2
호흡이 안된다,2
호흡이 차오르고 숨이 안 쉬어지는 증상,2
호흡이 숨이 안 쉬어지는 증상,2
